id,key,n,c,p,location,sitename,sitenumber,lat,long,habitat,date,time,species,weight,tl,sl,sex,family,year
MOO18F471,AE2,2.3376830537,18.6230750666,0.7829510849,Moorea,ArtificialReef,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Sufflamen bursa,78.6,15.6,12.5,F,Balistidae,2018
MOO18F473,AE2,4.6984359105,28.9666577485,1.7144997568,Moorea,ArtificialReef,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Cheilinus chlorourus,139.7,18.9,14.8,F,Labridae,2018
MOO18F475,AE2,3.867056312,29.2684846026,0.7014604337,Moorea,ArtificialReef,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Odonus niger,117,22,13.8,M,Balistidae,2018
MOO18F476,AE2,3.9718605333,26.4296199929,0.4736197709,Moorea,ArtificialReef,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Odonus niger,155.8,23.2,15.5,F,Balistidae,2018
MOO18F478,AE2,5.1912503197,42.6646187403,1.6968601931,Moorea,ArtificialReef,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Dascyllus trimaculatus,46.4,12,9.2,M,Pomacentridae,2018
MOO18F479,AE2,5.7270976801,39.5968518552,0.4999851451,Moorea,ArtificialReef,S28,-17.51573,-149.9218,Lagoon,2018-10-12,11.00-13.30,Dascyllus trimaculatus,57.1,12.6,9.5,F,Pomacentridae,2018
MOO18F481,AE2,2.2506857909,29.6084241031,0.6179685562,Moorea,Motu,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Naso lituratus,106.3,19,15.3,F,Acanthuridae,2018
MOO18F484,AE2,10.8294765305,64.0478557462,0.4138947354,Moorea,Motu,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Forcipiger flavissimus,47.1,16,13.6,F,Chaetodontidae,2018
MOO18F485,AE2,NA,NA,0.6110095315,Moorea,Motu,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Naso lituratus,122.5,18.1,14.7,F,Acanthuridae,2018
MOO18F486,AE2,6.6585727956,46.8589652059,1.8656706328,Moorea,Motu,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Heniochus chrysostomus,63.4,13.6,11.9,M,Chaetodontidae,2018
MOO18F487,AE2,7.6538695775,44.1815692463,1.3606537025,Moorea,Motu,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Aulostomus chinensis,76.5,36.5,30.7,M,Aulostomidae,2018
MOO18F488,AE2,1.4571220742,15.2289034021,1.0368303632,Moorea,Motu,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Sargocentron tiere,127.7,20.3,16.4,NA,Holocentridae,2018
MOO18F492,AE2,5.4777708116,36.1964181551,1.369253916,Moorea,Motu,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Dascyllus flavicaudus,25.7,9.4,7.4,F,Pomacentridae,2018
MOO18F493,AE2,2.1583072685,18.5095904446,0.4460070774,Moorea,Motu,S29,-17.49135,-149.92467,Slope,2018-10-13,10.45-12.30,Arothron meleagris,109.8,13.6,11.2,NA,Tetraodontidae,2018
MOO18F501,AE2,1.7542353875,17.162534744,0.1428687366,Moorea,HaapitiPass,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Halichoeres hortulanus,82.7,18.5,14.9,F,Labridae,2018
MOO18F503,AE2,7.5555310025,26.5286764151,0.5707014264,Moorea,HaapitiPass,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Chaetodon citrinellus,25.6,10.9,8.8,NA,Chaetodontidae,2018
MOO18F505,AE2,6.9478714329,27.9387849948,0.8426247718,Moorea,HaapitiPass,S30,-17.53878,-149.90785,Lagoon,2018-10-14,10.45-13.00,Acanthurus triostegus,87.9,15.9,11.8,F,Acanthuridae,2018
MOO18F518,AE2,4.452750828,23.8062626319,0.3450789051,Moorea,SouthernPoint,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus achilles,241.5,22.2,17.3,M,Acanthuridae,2018
MOO18F519,AE2,4.5349159855,22.5029766848,0.2944189763,Moorea,SouthernPoint,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus guttatus,143,16.7,12.8,M,Acanthuridae,2018
MOO18F522,AE2,4.2128933458,24.1965471729,0.521784966,Moorea,SouthernPoint,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus guttatus,161.7,18.1,14.3,F,Acanthuridae,2018
MOO18F523,AE2,4.2968586107,27.2284446202,0.248093024,Moorea,SouthernPoint,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus achilles,195.3,21.6,16.3,NA,Acanthuridae,2018
MOO18F524,AE2,3.2976922773,17.011926265,0.4094374856,Moorea,SouthernPoint,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Melichthys niger,276.6,23.2,18.5,F,Balistidae,2018
MOO18F526,AE2,8.147885938,33.0519782496,0.2558694815,Moorea,SouthernPoint,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Acanthurus triostegus,82.9,15.2,11.5,F,Acanthuridae,2018
MOO18F527,AE2,5.9524379942,35.6219658015,1.2589872969,Moorea,SouthernPoint,S32,-17.60234,-149.79691,Slope,2018-10-05,10:45-12:30,Chaetodon citrinellus,26.7,10.3,8.9,NA,Chaetodontidae,2018
MOO18F536,AE2,4.4576013746,23.2116124317,0.2953730222,Moorea,Tropicbird,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Acanthurus achilles,180.3,20.6,16,NA,Acanthuridae,2018
MOO18F539,AE2,5.9959836797,34.7852529325,0.5090234306,Moorea,Tropicbird,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Acanthurus triostegus,61.4,14.6,11.1,F,Acanthuridae,2018
MOO18F540,AE2,8.2900147986,32.5319379464,0.8750762168,Moorea,Tropicbird,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Chaetodon reticulatus,55.6,12.3,9.6,M,Chaetodontidae,2018
MOO18F543,AE2,3.8811335771,18.3007702913,0.3787415054,Moorea,Tropicbird,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Monotaxis grandoculis,325,26.5,20.4,M,Lethrinidae,2018
MOO18F544,AE2,8.8062520604,28.3089867791,0.1210819101,Moorea,Tropicbird,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Odonus niger,111.2,21.8,14.4,F,Balistidae,2018
MOO18F545,AE2,2.5103756885,17.5493362853,0.19846702,Moorea,Tropicbird,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Melichthys niger,253.9,23.4,18.3,F,Balistidae,2018
MOO18F547,AE2,2.1213339739,16.6171652933,0.2175763939,Moorea,Tropicbird,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Melichthys niger,266.9,23.5,18.1,M,Balistidae,2018
MOO18F548,AE2,4.4298022744,28.7696930905,0.904700738,Moorea,Tropicbird,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Odonus niger,92.4,20.6,13.5,F,Balistidae,2018
MOO18F551,AE2,5.4784883911,20.3841468748,1.8192167791,Moorea,Tropicbird,S33,-17.55923,-149.77782,Slope,2018-10-16,10.00-12.20,Paracirrhites hemistictus,93.2,17.6,14.2,F,Cirrhitidae,2018
MOO18F560,AE2,2.7194517249,19.6860278713,0.3190096418,Moorea,Airport,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Acanthurus guttatus,159,18.2,14,M,Acanthuridae,2018
MOO18F562,AE2,2.5807895015,17.6428975627,0.2833344931,Moorea,Airport,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Melichthys niger,265.2,23.1,17.5,F,Balistidae,2018
MOO18F563,AE2,3.0968685627,14.2994984932,0.2760200587,Moorea,Airport,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Gnathodentex aureolineatus,157,23.1,17.1,F,Lethrinidae,2018
MOO18F567,AE2,11.414687138,44.9339927982,2.9685880658,Moorea,Airport,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Aulostomus chinensis,153.7,42.1,36.9,F,Aulostomidae,2018
MOO18F572,AE2,2.4844962381,38.3542168706,2.0019260075,Moorea,Airport,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Myripristis berndti,230.1,22.4,16.3,F,Holocentridae,2018
MOO18F574,AE2,2.2734339939,17.9472208493,0.2805265366,Moorea,Airport,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Arothron meleagris,515,25.6,20.3,F,Tetraodontidae,2018
MOO18F575,AE2,5.4102609135,27.9199506085,0.6694484054,Moorea,Airport,S34,-17.47568,-149.76695,Slope,2018-10-18,10.00-12.00,Acanthurus guttatus,143.9,18.7,14.4,F,Acanthuridae,2018
MOO18F578,AE2,6.3334889291,30.8913407177,1.0922022875,Moorea,FerryPass,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Dascyllus trimaculatus,51.3,13.5,10,F,Pomacentridae,2018
MOO18F579,AE2,15.4293356079,45.159512936,0.8815275347,Moorea,FerryPass,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Chromis xanthura,47,15.8,11.2,F,Pomacentridae,2018
MOO18F586,AE2,3.1293832122,19.8365709779,0.5618908203,Moorea,FerryPass,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Monotaxis grandoculis,437,29,22.2,M,Lethrinidae,2018
MOO18F588,AE2,7.7362072141,36.6042069088,1.1549528037,Moorea,FerryPass,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Dascyllus trimaculatus,52.5,13.1,9.9,F,Pomacentridae,2018
MOO18F589,AE2,7.9777493656,15.6920559239,0.2771046914,Moorea,FerryPass,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Acanthurus pyroferus,36.3,13,9.4,NA,Acanthuridae,2018
MOO18F595,AE2,8.0177047536,29.3751912455,0.6882365305,Moorea,FerryPass,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Centropyge flavissima,19.9,9.4,7.2,M,Pomacanthidae,2018
MOO18F597,AE2,7.4948132586,29.0355285762,0.4700818961,Moorea,FerryPass,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Centropyge flavissima,18.2,8.7,7.2,M,Pomacanthidae,2018
MOO18F599,AE2,9.7604944163,52.0283733961,1.9339757344,Moorea,FerryPass,S35,-17.52097,-149.76207,Slope,2018-10-19,11.00-12:45,Chromis xanthura,41.1,15.5,10.6,M,Pomacentridae,2018
MOO18F602,AE2,5.1775174165,25.4275479269,0.2903476638,Moorea,HaapitiOuter,S36,-17.57579,-149.87961,Slope,2018-10-20,10.00-11.45,Naso lituratus,283.8,35.6,20.3,M,Acanthuridae,2018
MOO18F604,AE2,3.6457697141,39.0026134862,2.7319089885,Moorea,HaapitiOuter,S36,-17.57579,-149.87961,Slope,2018-10-20,10.00-11.45,Dascyllus trimaculatus,54.4,13.2,10,M,Pomacentridae,2018
MOO18F610,AE2,0.2844449773,15.7886863515,0.2821886576,Moorea,HaapitiOuter,S36,-17.57579,-149.87961,Slope,2018-10-20,10.00-11.45,Acanthurus pyroferus,43.6,13.6,9.9,NA,Acanthuridae,2018
MOO18F616,AE2,9.6063305743,30.0390919189,0.8125097575,Moorea,Dolphin,S37,-17.56915,-149.87811,Lagoon,2018-10-20,12.00-12.20,Abudefduf sexfasciatus,48.8,14.9,10.7,F,Pomacentridae,2018
MOO18F617,AE2,10.1609893364,22.2515753402,0.3843588822,Moorea,Dolphin,S37,-17.56915,-149.87811,Lagoon,2018-10-20,12.00-12.20,Halichoeres hortulanus,195.9,25.1,20.3,M,Labridae,2018
MOO18F622,AE2,12.9982155963,25.2927193162,0.7275024498,Moorea,FerryLagoon,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Forcipiger flavissimus,33.1,14.2,12.2,M,Chaetodontidae,2018
MOO18F626,AE2,5.9174087188,17.0472752901,0.2718132685,Moorea,FerryLagoon,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Acanthurus guttatus,140.4,16.3,12.8,F,Acanthuridae,2018
MOO18F627,AE2,7.849060151,22.075489215,0.4221647816,Moorea,FerryLagoon,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Stegastes nigricans,69.3,13.7,10.5,M,Pomacentridae,2018
MOO18F629,AE2,13.2670370194,32.1163017405,1.0763419424,Moorea,FerryLagoon,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Abudefduf sexfasciatus,73.7,15.7,11.1,M,Pomacentridae,2018
MOO18F639,AE2,8.8861579703,26.42616715,2.9669924726,Moorea,FerryLagoon,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Aulostomus chinensis,389,56,48.8,F,Aulostomidae,2018
MOO18F640,AE2,3.8640053094,31.3208114059,2.5074968289,Moorea,FerryLagoon,S38,-17.52168,-149.76512,Lagoon,2018-10-21,10.30-12:30,Aulostomus chinensis,161,43.5,39,M,Aulostomidae,2018
MOO18F643,AE2,8.8515154112,21.7537128848,0.2940390436,Moorea,Irihonu,S39,-17.47269,-149.79471,Slope,2018-10-22,9.45-11.15,Acanthurus achilles,223.6,21.7,15.9,F,Acanthuridae,2018
MOO18F645,AE2,5.7761229482,20.9629972211,0.5373551629,Moorea,Irihonu,S39,-17.47269,-149.79471,Slope,2018-10-22,9.45-11.15,Acanthurus guttatus,143.5,19,14.8,F,Acanthuridae,2018
MOO18F651,AE2,6.4685928936,24.9691945883,1.7687839741,Moorea,ARMS,S40,-17.47568,-149.8324,Slope,2018-10-22,11.30-12.00,Odonus niger,175.9,27.3,17.4,M,Balistidae,2018
MOO18F654,AE2,8.7214467809,27.586627595,0.5038204566,Moorea,HaumiBay,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Chaetodon lunulatus,50.1,11.4,9.9,F,Chaetodontidae,2018
MOO18F655,AE2,8.1213842236,26.7450859639,0.7539938361,Moorea,HaumiBay,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Chaetodon lunulatus,57.7,12.6,10.2,M,Chaetodontidae,2018
MOO18F656,AE2,5.5896584678,20.9338760369,0.7852501172,Moorea,HaumiBay,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Forcipiger flavissimus,48.4,40.9,12.5,M,Chaetodontidae,2018
MOO18F657,AE2,8.4649741934,28.8323510593,1.0362150845,Moorea,HaumiBay,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Abudefduf sexfasciatus,84.8,16.5,12.2,M,Pomacentridae,2018
MOO18F658,AE2,6.6168617717,28.5004200648,0.5829495568,Moorea,HaumiBay,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Abudefduf sexfasciatus,97.9,16.5,12.3,M,Pomacentridae,2018
MOO18F659,AE2,3.9343385764,15.7565167572,0.5373472354,Moorea,HaumiBay,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Rhinecanthus aculeatus,132.1,18.2,13.7,F,Balistidae,2018
MOO18F663,AE2,4.3835232491,19.6623180521,0.2656129516,Moorea,HaumiBay,S41,-17.57902,-149.79361,Lagoon,2018-10-23,10.30-12.40,Arothron meleagris,571,26.9,19.5,F,Tetraodontidae,2018
MOO18F665,AE2,7.1680683666,25.4814184704,0.5379310799,Moorea,ArtificialReef,S28,-17.51573,-149.9218,Lagoon,2018-10-23,10.00-10.30,Arothron meleagris,80.9,14.1,10.5,NA,Tetraodontidae,2018
MOO18F666,AE2,6.4659235056,53.8713248404,1.0769797577,Moorea,MotuLagoon,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Chaetodon auriga,133.2,17.6,14.4,M,Chaetodontidae,2018
MOO18F668,AE2,5.2058923672,18.5090816691,0.3268223577,Moorea,MotuLagoon,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Stegastes nigricans,53.9,14.1,10.5,M,Pomacentridae,2018
MOO18F671,AE2,7.6818345127,30.8003172086,0.6526709345,Moorea,MotuLagoon,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Chaetodon lunulatus,55.1,13.5,11.4,M,Chaetodontidae,2018
MOO18F672,AE2,9.6534398662,29.764113449,0.4951818678,Moorea,MotuLagoon,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Chaetodon citrinellus,18.3,10.1,8.3,M,Chaetodontidae,2018
MOO18F674,AE2,10.7498469483,32.5012480255,0.7870185995,Moorea,MotuLagoon,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Chaetodon lunulatus,50.5,12.8,10.9,F,Chaetodontidae,2018
MOO18F675,AE2,10.4345228867,32.904240972,0.6165337132,Moorea,MotuLagoon,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Chaetodon citrinellus,21.7,10.2,8.1,F,Chaetodontidae,2018
MOO18F676,AE2,8.9186262607,20.8955567315,0.4659832449,Moorea,MotuLagoon,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Gnathodentex aureolineatus,181.3,25.2,19,F,Lethrinidae,2018
MOO18F678,AE2,4.1551082229,34.6095984653,0.904015861,Moorea,MotuLagoon,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Dascyllus trimaculatus,43.6,12.2,8.8,F,Pomacentridae,2018
MOO18F681,AE2,6.0228053061,18.44209627,0.26134074,Moorea,MotuLagoon,S42,-17.49497,-149.91731,Lagoon,2018-11-11,11.00-14.30,Arothron meleagris,141.7,18.4,14,NA,Tetraodontidae,2018
MOO18F690,AE2,3.8132601497,24.8529663418,0.6543637534,Moorea,CookRight,S43,-17.478242,-149.822174,Lagoon,2018-11-12,10.30-11.15,Stegastes nigricans,49.2,13.9,10.6,M,Pomacentridae,2018
MOO18F691,AE2,7.2457476094,17.6625982032,0.4567721196,Moorea,CookRight,S43,-17.478242,-149.822174,Lagoon,2018-11-12,10.30-11.15,Stegastes nigricans,54.8,13.7,10.7,F,Pomacentridae,2018
MOO18F698,AE2,16.3049985593,38.625046893,0.6020917118,Moorea,CookOuter,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Chaetodon citrinellus,22.8,11.3,9,NA,Chaetodontidae,2018
MOO18F699,AE2,10.3765150217,16.5856867125,0.3399127712,Moorea,CookOuter,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Gnathodentex aureolineatus,132,23,17.8,M,Lethrinidae,2018
MOO18F700,AE2,7.9841789945,15.6786842589,0.3711218648,Moorea,CookOuter,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Gnathodentex aureolineatus,155.6,21.4,16.5,M,Lethrinidae,2018
MOO18F701,AE2,11.8553683231,18.2851979138,0.5156301928,Moorea,CookOuter,S44,-17.47681,-149.82425,Slope,2018-11-12,11.15-12.30,Epinephelus merra,100.1,19.7,15.8,F,Serranidae,2018
MOO18F706,AE2,16.5457792203,46.862882544,0.5201973417,Moorea,HaapitiPass2,S47,-17.47033,-149.87901,Pass,2018-11-13,12.40-13.50,Chaetodon auriga,134.6,16.7,14,M,Chaetodontidae,2018
MOO18F711,AE2,16.0349947948,35.3421740046,0.7487244474,Moorea,SudRight,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Chaetodon auriga,78.1,19,13.8,NA,Chaetodontidae,2018
MOO18F714,AE2,10.257982719,16.4213083927,0.4382184275,Moorea,SudRight,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Rhinecanthus aculeatus,114.7,16.5,13.3,F,Balistidae,2018
MOO18F715,AE2,9.5951078766,15.7510973762,0.3164153358,Moorea,SudRight,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Rhinecanthus aculeatus,66.9,14.5,11.9,F,Balistidae,2018
MOO18F716,AE2,9.3199328459,17.7361717747,0.3910129488,Moorea,SudRight,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Rhinecanthus aculeatus,70.2,15.2,12.4,M,Balistidae,2018
MOO18F717,AE2,9.9010123169,15.3912843149,0.3808735991,Moorea,SudRight,S46,-17.59573,-149.84125,Pass,2018-11-13,11.20-12.20,Aulostomus chinensis,344,62.3,54.1,M,Aulostomidae,2018
MOO18F718,AE2,7.1956678457,41.7706487208,0.461755955,Moorea,SudLeft,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Chaetodon auriga,96.3,21.4,13.8,M,Chaetodontidae,2018
MOO18F719,AE2,5.6838417786,35.4576477975,0.7423163435,Moorea,SudLeft,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Chaetodon auriga,92.2,18.6,14.4,F,Chaetodontidae,2018
MOO18F720,AE2,3.6036561424,25.3683396427,0.80611303,Moorea,SudLeft,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Chaetodon auriga,80.6,20.5,13.9,NA,Chaetodontidae,2018
MOO18F721,AE2,2.5977129715,22.6874734332,0.8309352433,Moorea,SudLeft,S45,-17.59345,-149.84709,Pass,2018-11-13,10.15-11.120,Epinephelus merra,80.9,18.7,15,NA,Serranidae,2018
MOO18FE013,AE2,2.4905432711,24.1606118026,0.3736898756,Moorea,Haapiti,NA,-17.55411,-149.8847,Slope,2018-03-23,11:00:00,Acanthurus achilles,172.5,18.2,13.5,NA,Acanthuridae,2018
MOO18FE014,AE2,2.3358172183,22.7039207474,0.405283083,Moorea,Haapiti,NA,-17.55411,-149.8847,Slope,2018-03-23,11:00:00,Acanthurus achilles,180,19.8,15.2,NA,Acanthuridae,2018
MOO18FE045,AE2,7.9997642851,25.6790300851,2.3583786321,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,2018-04-23,14:18:00,Cephalopholis argus,470.2,31,25.9,M,Serranidae,2018
MOO18FE086,AE2,4.5520691749,32.9811626072,0.6113332503,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,15:45:00,Chaetodon ornatissimus,17.7,7,5.6,NA,Chaetodontidae,2018
MOO18FE096,AE2,1.7786109139,37.4907664055,1.1134370483,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,07:58:00,Zebrasoma scopas,0.6,2.9,2.2,I,Acanthuridae,2018
MOO18FE154,AE2,1.964552847,22.1515541449,0.3642796846,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,60.5,14.5,11,F,Acanthuridae,2018
MOO18FE155,AE2,1.4611520374,20.6879416555,0.2761095963,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,88.6,16.1,12.7,NA,Acanthuridae,2018
MOO18FE156,AE2,1.3012598016,20.2946398081,0.2152529551,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,83.5,15.4,11.9,M,Acanthuridae,2018
MOO18FE157,AE2,1.6298781,20.1487258545,0.3825120019,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,77.1,14.8,11.7,M,Acanthuridae,2018
MOO18FE158,AE2,1.5451714279,21.494565017,0.7390994236,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,69.8,14.2,11.5,F,Acanthuridae,2018
MOO18FE159,AE2,1.8873032129,21.5937350322,0.7760132737,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,84.5,15.4,12.1,M,Acanthuridae,2018
MOO18FE160,AE2,2.3108993243,21.3101481594,0.6214938149,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,80.9,15.4,11.9,M,Acanthuridae,2018
MOO18FE161,AE2,3.096639789,24.9910992903,0.5664759899,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,8.8,7.4,5.7,NA,Acanthuridae,2018
MOO18FE162,AE2,2.1944018293,22.2249817255,0.4586063616,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,82,14.6,11.5,M,Acanthuridae,2018
MOO18FE163,AE2,2.1404271025,21.147414329,0.3915740362,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,73.4,14.4,11.3,F,Acanthuridae,2018
MOO18FE164,AE2,2.5270984911,21.8429543039,0.3351262921,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,66.8,14,10.8,F,Acanthuridae,2018
MOO18FE165,AE2,2.3463791392,20.6950880276,0.3251611403,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,77.7,14.4,11.3,F,Acanthuridae,2018
MOO18FE166,AE2,3.3630113217,21.5335496095,0.3810698926,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,83.1,15.2,11.8,M,Acanthuridae,2018
MOO18FE167,AE2,2.5793880886,19.4475398817,0.5979467066,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,72.9,14.2,10.7,F,Acanthuridae,2018
MOO18FE168,AE2,2.7595792401,21.3364076864,1.1771390548,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,98.2,16.1,12.7,M,Acanthuridae,2018
MOO18FE169,AE2,2.5442865509,22.6358217906,0.3511419384,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-11-10,11:00:00,Zebrasoma scopas,111.6,16.6,13,M,Acanthuridae,2018
MOO18FE170,AE2,6.8151473063,34.7923230657,1.6143423596,Moorea,Tiahura,NA,NA,NA,Slope,2018-11-22,15:00:00,Chromis xanthura,44.7,14.2,10.4,F,Pomacentridae,2018
MOO18FE171,AE2,7.2032011069,39.0780533558,2.0520735013,Moorea,Tiahura,NA,NA,NA,Slope,2018-11-22,15:00:00,Chromis xanthura,44.1,13.6,9.9,M,Pomacentridae,2018
MOO18FE174,AE2,7.9622944729,41.2762563984,1.5019331773,Moorea,Tiahura,NA,NA,NA,Slope,2018-11-22,15:00:00,Chromis xanthura,40.2,14,10.4,M,Pomacentridae,2018
MOO18FE175,AE2,7.906071522,41.4397439106,4.5278096928,Moorea,Tiahura,NA,NA,NA,Slope,2018-11-22,15:00:00,Chromis xanthura,35.8,13.3,9.8,NA,Pomacentridae,2018
MOO18FE177,AE2,2.5443264821,18.9835485725,1.37474417,Moorea,Tiahura,NA,NA,NA,Slope,2018-11-22,15:00:00,Naso unicornis,436.5,34.1,29.3,M,Acanthuridae,2018
MOO18FE178,AE2,5.558610151,35.8535331889,1.7187856,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-12-10,10:00:00,Chromis xanthura,35.1,12.9,8.8,M,Pomacentridae,2018
MOO18FE179,AE2,7.5464369662,42.0469185285,3.4146831012,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-12-10,10:00:00,Chromis xanthura,34.7,12.2,8.7,M,Pomacentridae,2018
MOO18FE181,AE2,6.5274082305,40.9465925146,7.8593403459,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-12-10,10:00:00,Chromis xanthura,27.6,12,7.8,F,Pomacentridae,2018
